scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
"December 06, 2020",Actualizat în 11.10.2020,76.000,Iasi,Dacia ,Detached,N/A,3,2,4,68 mp,1983
"December 06, 2020",Actualizat în 25.11.2020,61.500,Iasi,Cug ,Detached,Furnished,3,1,3,60 mp,2016
"December 06, 2020",Actualizat în 29.10.2020,65.000,Iasi,Pacurari ,Semi_detached,Furnished,2,8,8,64 mp,1990
"December 06, 2020",Actualizat în 21.11.2020,52.500,Iasi,Galata ,Semi_detached,N/A,2,1,4,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,70.000,Iasi,Copou ,Detached,N/A,2,6,11,60.85 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,31.460,Iasi,Baza 3 ,Detached,N/A,1,1,3,29 mp,2020 (finalizata)
"December 06, 2020",Actualizat azi,62.790,Iasi,Tatarasi ,Detached,Unfurnished,2,4,12,50 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 05.11.2020,60.050,Iasi,Copou ,Detached,Unfurnished,2,2,10,55.6 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,55.900,Iasi,Nicolina ,House,N/A,2,1,11,43 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,60.000,Iasi,Copou ,Semi_detached,Furnished,2,4,4,48 mp,1960
"December 06, 2020",Actualizat în 21.11.2020,68.600,Iasi,Oancea ,Detached,N/A,2,1,7,49 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.07.2020,75.000,Iasi,Pacurari ,Detached,Furnished,3,2,4,60 mp,1981
"December 06, 2020",Actualizat în 21.11.2020,55.000,Iasi,Tudor Vladimirescu ,House,N/A,2,8,13,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,54.967,Iasi,Tatarasi ,Detached,Unfurnished,2,1,10,49.97 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,53.000,Iasi,Bucium ,Semi_detached,N/A,2,2,3,56 mp,2019
"December 06, 2020",Actualizat azi,87.500,Iasi,Tudor Vladimirescu ,Detached,Furnished,2,1,13,54 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,94.900,Iasi,Pacurari ,Detached,N/A,3,3,10,80 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,76.000,Iasi,Tatarasi ,Detached,N/A,4,1,4,92 mp,1972
"December 06, 2020",Actualizat în 19.11.2020,51.000,Iasi,Nicolina ,Detached,Furnished,1,9,11,33 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,75.000,Iasi,Tatarasi ,Detached,N/A,2,1,5,52 mp,2019
"December 06, 2020",Actualizat în 02.12.2020,75.000,Iasi,Tatarasi ,Detached,N/A,2,2,6,55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,88.000,Iasi,Podul de Fier ,Detached,N/A,3,4,4,75 mp,1980
"December 06, 2020",Actualizat ieri,68.000,Iasi,Pacurari ,Non_detached,Furnished,2,3,4,50 mp,2015
"December 06, 2020",Actualizat în 21.11.2020,94.500,Iasi,Copou ,Detached,N/A,2,2,10,78.75 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,51.000,Iasi,Bucium ,Detached,N/A,2,1,2,53.3 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,65.950,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,Parter,10,37.7 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,69.020,Iasi,Tatarasi ,Detached,N/A,2,1,7,49.3 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,47.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,3,5,35 mp,2010
"December 06, 2020",Actualizat în 19.11.2020,46.570,Iasi,Bucium ,Detached,N/A,1,4,6,42 mp,2019
"December 06, 2020",Actualizat ieri,78.000,Iasi,Copou ,Semi_detached,Unfurnished,2,3,4,30 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat în 25.11.2020,58.125,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,Parter,10,45 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,75.000,Iasi,Canta ,Semi_detached,Furnished,2,Parter,4,71 mp,1989
"December 06, 2020",Actualizat în 25.11.2020,84.900,Iasi,Cug ,Detached,Furnished,4,2,4,82 mp,1987
"December 06, 2020",Actualizat în 21.11.2020,54.500,Iasi,Tatarasi ,Detached,N/A,3,1,4,59 mp,1966
"December 06, 2020",Actualizat ieri,58.870,Iasi,Moara de Vânt ,Detached,N/A,1,Parter,3,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.10.2020,78.000,Iasi,Pacurari ,Detached,N/A,3,3,4,78 mp,1984
"December 06, 2020",Actualizat în 02.12.2020,269.120,Iasi,Podul de Fier ,Detached,N/A,4,5,5,186 mp,2019
"December 06, 2020",Actualizat în 25.11.2020,260.000,Iasi,Centru Civic ,Detached,Furnished,7,Etaj 1,N/A,225 mp,1940
"December 06, 2020",Actualizat ieri,73.000,Iasi,Pacurari ,Detached,Unfurnished,3,Parter,4,72 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,51.500,Iasi,Bucium ,Detached,N/A,2,1,2,54 mp,2019
"December 06, 2020",Actualizat în 01.10.2020,65.000,Iasi,Nicolina ,Detached,Furnished,2,Etaj 3,N/A,48 mp,N/A
"December 06, 2020",Actualizat ieri,33.000,Iasi,Bucium ,Detached,Furnished,1,Parter,5,31 mp,2018
"December 06, 2020",Actualizat în 13.11.2020,60.000,Iasi,Cug ,Detached,Furnished,2,4,4,54 mp,1986
"December 06, 2020",Actualizat în 26.10.2020,65.000,Iasi,Pacurari ,Semi_detached,Furnished,1,1,7,46 mp,2016
"December 06, 2020",Actualizat ieri,47.000,Iasi,Podu Ros ,Non_detached,Furnished,2,2,4,48 mp,N/A
"December 06, 2020",Actualizat în 25.11.2020,39.000,Iasi,Tatarasi ,Detached,N/A,1,2,4,38 mp,1982
"December 06, 2020",Actualizat în 12.10.2020,50.000,Iasi,Podul de Fier ,Detached,Furnished,1,5,5,30 mp,2018
"December 06, 2020",Actualizat în 03.12.2020,49.530,Iasi,Moara de Vânt ,Non_detached,N/A,1,Etaj 1,N/A,38 mp,2020
"December 06, 2020",Actualizat în 26.10.2020,89.000,Iasi,Cug ,Detached,N/A,4,7,7,91.01 mp,1990
"December 06, 2020",Actualizat în 21.09.2020,85.000,Iasi,Frumoasa ,Detached,Furnished,3,2,2,115 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,99.500,Iasi,Tudor Vladimirescu ,Detached,Furnished,2,5,11,56 mp,2017
"December 06, 2020",Actualizat în 26.10.2020,80.300,Iasi,Central ,Semi_detached,N/A,2,1,4,47.24 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,71.000,Iasi,Tatarasi ,House,Unfurnished,2,6,6,56 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 10.08.2020,95.000,Iasi,Gara ,Detached,Furnished,3,4,8,85 mp,1986
"December 06, 2020",Actualizat în 30.11.2020,54.500,Iasi,Nicolina ,Detached,N/A,2,1,3,55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 12.10.2020,87.000,Iasi,Canta ,Detached,N/A,3,1,8,80 mp,1989
"December 06, 2020",Actualizat în 25.11.2020,60.000,Iasi,Alexandru cel Bun ,Detached,N/A,2,1,4,52 mp,1982
"December 06, 2020",Actualizat în 21.11.2020,72.000,Iasi,Copou ,House,Furnished,2,Parter,3,45 mp,1960
"December 06, 2020",Actualizat în 25.11.2020,84.000,Iasi,Alexandru cel Bun ,Detached,N/A,3,7,8,89 mp,1990
"December 06, 2020",Actualizat în 18.08.2020,82.500,Iasi,Bucium ,Semi_detached,Unfurnished,3,Parter,2,70 mp,2018
"December 06, 2020",Actualizat ieri,57.900,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Parter,3,67 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,71.000,Iasi,Central ,Detached,Furnished,3,1,3,66.45 mp,2012
"December 06, 2020",Actualizat în 18.06.2020,75.500,Iasi,Bucium ,Detached,N/A,3,1,3,98 mp,N/A
"December 06, 2020",Actualizat în 02.12.2020,96.000,Iasi,Copou ,House,Unfurnished,2,3,5,55.6 mp,2010
"December 06, 2020",Actualizat în 21.11.2020,70.000,Iasi,Tatarasi ,House,N/A,2,1,13,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,70.000,Iasi,Tatarasi ,House,N/A,2,1,13,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,46.000,Iasi,Podul de Piatra ,Semi_detached,Furnished,3,1,4,50 mp,1970
"December 06, 2020",Actualizat în 04.12.2020,57.500,Iasi,Centru Civic ,Semi_detached,Furnished,1,Parter,10,31 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,54.300,Iasi,Copou ,House,N/A,2,Parter,11,49.37 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,42.000,Iasi,Popas Pacurari ,Studio,Unfurnished,1,Mansarda,2,62 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.11.2020,77.000,Iasi,Târgu Cucu ,Detached,Unfurnished,3,Parter,N/A,67 mp,1981
"December 06, 2020",Actualizat în 25.11.2020,75.000,Iasi,Podu Ros ,Detached,Furnished,1,8,11,40 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,62.000,Iasi,Dacia ,Detached,N/A,3,4,4,70 mp,1979
"December 06, 2020",Actualizat în 12.08.2020,74.000,Iasi,Copou ,Detached,N/A,2,1,2,41.5 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,68.854,Iasi,Palat ,Semi_detached,N/A,1,1,10,40 mp,2019
"December 06, 2020",Actualizat ieri,92.500,Iasi,Central ,Semi_detached,N/A,3,8,8,83.6 mp,1989
"December 06, 2020",Actualizat în 16.11.2020,60.000,Iasi,Podu Ros ,Detached,N/A,2,Parter,4,58 mp,1964
"December 06, 2020",Actualizat în 14.07.2020,85.000,Iasi,Gara ,Detached,Furnished,3,6,6,75 mp,1982
"December 06, 2020",Actualizat în 13.11.2020,45.360,Iasi,Bucium ,Detached,N/A,1,2,6,37 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 01.12.2020,63.000,Iasi,Metalurgie ,Detached,Furnished,2,2,12,55 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,42.900,Iasi,Bucium ,Detached,N/A,1,4,6,37 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,79.000,Iasi,Copou ,Detached,Unfurnished,2,1,2,56.15 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,68.999,Iasi,Alexandru cel Bun ,Detached,Furnished,3,7,10,74 mp,1973
"December 06, 2020",Actualizat în 09.11.2020,42.000,Iasi,Nicolina ,Semi_detached,N/A,2,1,3,45 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,35.500,Iasi,Popas Pacurari ,Detached,N/A,1,1,3,42 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 19.11.2020,70.000,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,1,6,53 mp,2018
"December 06, 2020",Actualizat în 19.11.2020,70.000,Iasi,Tatarasi ,Semi_detached,N/A,2,1,6,53 mp,2019
"December 06, 2020",Actualizat în 19.11.2020,70.000,Iasi,Tatarasi ,Semi_detached,N/A,2,1,6,52 mp,2018
"December 06, 2020",Actualizat în 04.12.2020,54.480,Iasi,Tatarasi ,Detached,Furnished,2,3,8,44 mp,2016
"December 06, 2020",Actualizat în 19.11.2020,66.500,Iasi,Galata ,Detached,Furnished,3,1,4,60 mp,1980
"December 06, 2020",Actualizat în 05.10.2020,85.500,Iasi,Pacurari ,Detached,Furnished,3,5,8,75 mp,1984
"December 06, 2020",Actualizat în 03.12.2020,83.000,Iasi,Copou ,Detached,Unfurnished,2,1,2,56.15 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,74.990,Iasi,Pacurari ,Detached,N/A,3,4,4,88 mp,1989
"December 06, 2020",Actualizat în 04.12.2020,80.000,Iasi,Podu Ros ,Semi_detached,Furnished,3,6,10,70 mp,1975
"December 06, 2020",Actualizat în 19.11.2020,67.000,Iasi,Dacia ,Semi_detached,Furnished,3,1,4,62 mp,1977
"December 06, 2020",Actualizat în 29.10.2020,57.500,Iasi,Tatarasi ,Detached,Furnished,2,1,6,37 mp,2016
"December 06, 2020",Actualizat în 21.11.2020,62.000,Iasi,Popas Pacurari ,Detached,N/A,3,1,3,70 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,51.000,Iasi,Cug ,Detached,N/A,2,1,3,59 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,71.000,Iasi,Tudor Vladimirescu ,Semi_detached,Furnished,2,3,4,45 mp,2015
"December 06, 2020",Actualizat ieri,64.501,Iasi,Bucium ,Detached,Furnished,2,1,5,62 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,69.500,Iasi,Gara ,Detached,N/A,2,4,4,55 mp,1980
"December 06, 2020",Actualizat în 17.11.2020,66.000,Iasi,Cug ,Detached,Unfurnished,3,3,3,75 mp,1986
"December 06, 2020",Actualizat în 26.11.2020,61.500,Iasi,Cug ,Detached,Furnished,3,Parter,3,54 mp,2016
"December 06, 2020",Actualizat în 04.11.2020,85.000,Iasi,Podu Ros ,Detached,Furnished,3,6,10,72 mp,1977
"December 06, 2020",Actualizat în 02.11.2020,91.000,Iasi,Pacurari ,Detached,N/A,3,1,10,85 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,141.000,Iasi,Tudor Vladimirescu ,Detached,Furnished,3,1,11,82.44 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,95.000,Iasi,Moara de Vânt ,Detached,Unfurnished,3,1,5,76 mp,2018
"December 06, 2020",Actualizat în 18.11.2020,67.500,Iasi,Podu Ros ,House,Furnished,2,1,4,50 mp,1962
"December 06, 2020",Actualizat în 16.11.2020,65.000,Iasi,Metalurgie ,Detached,N/A,3,3,4,60 mp,1980
"December 06, 2020",Actualizat în 21.11.2020,80.000,Iasi,Dacia ,Detached,N/A,3,1,8,72 mp,1982
"December 06, 2020",Actualizat ieri,48.608,Iasi,Frumoasa ,Detached,Unfurnished,1,2,15,45 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 24.11.2020,49.500,Iasi,Zimbru ,Detached,N/A,2,6,8,42 mp,1989
"December 06, 2020",Actualizat în 29.10.2020,53.000,Iasi,Cug ,Detached,N/A,2,2,3,56 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,62.000,Iasi,Central ,House,Furnished,1,6,11,33 mp,2017
"December 06, 2020",Actualizat în 21.11.2020,62.000,Iasi,Podu Ros ,Semi_detached,N/A,3,3,4,60 mp,1962
"December 06, 2020",Actualizat ieri,135.000,Iasi,Târgu Cucu ,Detached,N/A,3,Parter,7,77 mp,2013
"December 06, 2020",Actualizat în 21.11.2020,81.500,Iasi,Tatarasi ,Detached,N/A,3,6,8,80 mp,2010
"December 06, 2020",Actualizat în 29.10.2020,69.850,Iasi,Pacurari ,Detached,N/A,2,5,9,61 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,56.000,Iasi,Tatarasi ,Detached,N/A,2,4,4,56 mp,1970
"December 06, 2020",Actualizat în 23.09.2020,74.500,Iasi,Gara ,Detached,N/A,2,4,6,55 mp,1984
"December 06, 2020",Actualizat în 12.10.2020,56.000,Iasi,Moara de foc ,Detached,N/A,2,8,8,70 mp,1988
"December 06, 2020",Actualizat în 21.11.2020,69.600,Iasi,Zimbru ,Detached,Furnished,3,2,4,74 mp,1979
"December 06, 2020",Actualizat în 16.11.2020,52.000,Iasi,Nicolina ,Detached,N/A,2,4,4,52 mp,1981
"December 06, 2020",Actualizat în 29.10.2020,31.900,Iasi,Popas Pacurari ,Semi_detached,N/A,1,Parter,2,35 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,46.500,Iasi,Popas Pacurari ,Detached,N/A,2,4,5,63 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,66.500,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Mansarda,2,64 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.11.2020,53.000,Iasi,Periferie ,House,Unfurnished,3,Etaj 1,N/A,64 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,57.750,Iasi,Central ,Detached,Furnished,1,1,10,35 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,51.656,Iasi,Tatarasi ,Semi_detached,Unfurnished,1,3,7,47 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,62.000,Iasi,Baza 3 ,Detached,Furnished,3,4,4,54 mp,1978
"December 06, 2020",Actualizat în 18.05.2020,52.000,Iasi,Pacurari ,Detached,Furnished,2,3,4,58 mp,2019
"December 06, 2020",Actualizat ieri,39.042,Iasi,Popas Pacurari ,Semi_detached,N/A,2,1,4,43 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.10.2020,123.000,Iasi,Galata ,Detached,N/A,3,1,11,125 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 12.10.2020,73.000,Iasi,Canta ,Detached,N/A,3,2,4,60 mp,1981
"December 06, 2020",Actualizat în 23.07.2020,62.500,Iasi,Baza 3 ,Semi_detached,Furnished,2,Parter,4,48 mp,1980
"December 06, 2020",Actualizat în 27.10.2020,77.900,Iasi,Popas Pacurari ,Detached,N/A,3,1,3,85 mp,2019
"December 06, 2020",Actualizat în 02.12.2020,118.920,Iasi,Copou ,House,N/A,3,5,11,99 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,37.000,Iasi,Pacurari ,Semi_detached,N/A,2,1,4,43 mp,2019
"December 06, 2020",Actualizat în 29.10.2020,115.000,Iasi,Pacurari ,Detached,N/A,3,1,2,101 mp,2018
"December 06, 2020",Actualizat în 20.10.2020,70.500,Iasi,Copou ,House,Unfurnished,2,Etaj 1,N/A,58 mp,2019
"December 06, 2020",Actualizat în 18.06.2020,61.000,Iasi,Bucium ,Detached,N/A,2,1,5,52 mp,N/A
"December 06, 2020",Actualizat în 16.11.2020,35.900,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,1,3,3,37 mp,2012
"December 06, 2020",Actualizat ieri,62.900,Iasi,Bucium ,Detached,Furnished,2,3,6,49 mp,Dupã 2010
"December 06, 2020",Actualizat în 03.12.2020,94.250,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,2,7,72.55 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,56.900,Iasi,Podul de Fier ,Detached,Furnished,1,3,4,36 mp,1982
"December 06, 2020",Actualizat în 29.10.2020,69.000,Iasi,Gara ,Detached,N/A,2,1,10,82 mp,1985
"December 06, 2020",Actualizat ieri,85.000,Iasi,Arcu ,Detached,Furnished,2,Parter,4,56 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 09.09.2020,60.000,Iasi,Tudor Vladimirescu ,Studio,N/A,2,4,4,55 mp,1976
"December 06, 2020",Actualizat în 21.11.2020,70.939,Iasi,Tatarasi ,Detached,N/A,3,2,10,64 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,49.000,Iasi,Bucium ,Semi_detached,N/A,2,Parter,2,46 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,55.000,Iasi,Cug ,Detached,Unfurnished,2,3,3,56 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,77.900,Iasi,Podu Ros ,Semi_detached,Furnished,3,3,4,60 mp,1970
"December 06, 2020",Actualizat în 25.11.2020,122.500,Iasi,Central ,House,N/A,3,1,5,68 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,61.100,Iasi,Bucium ,Detached,Unfurnished,2,1,5,52 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,60.200,Iasi,Pacurari ,Detached,Unfurnished,3,1,4,68.5 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,65.100,Iasi,Frumoasa ,Detached,N/A,2,3,15,61 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,93.000,Iasi,Podul de Fier ,Detached,Furnished,3,3,4,68 mp,1981
"December 06, 2020",Actualizat în 29.10.2020,65.642,Iasi,Frumoasa ,Detached,N/A,2,3,15,61 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 30.11.2020,55.800,Iasi,Tatarasi ,Detached,Furnished,2,2,10,52 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,68.656,Iasi,Palat ,Semi_detached,N/A,1,5,10,42 mp,2019
"December 06, 2020",Actualizat în 20.11.2020,49.000,Iasi,Cug ,Detached,Unfurnished,2,3,10,50 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,57.400,Iasi,Bucium ,Detached,Unfurnished,2,1,6,50.2 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 20.11.2020,46.656,Iasi,Pacurari ,Detached,N/A,2,1,2,57 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 17.11.2020,67.500,Iasi,Galata ,Semi_detached,N/A,3,1,2,63 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,66.000,Iasi,Bucium ,Detached,N/A,2,1,5,58 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,51.500,Iasi,Tatarasi ,Detached,N/A,3,Parter,4,60 mp,1970
"December 06, 2020",Actualizat în 03.12.2020,179.000,Iasi,Centru Civic ,Detached,Unfurnished,3,11,12,171.7 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,44.900,Iasi,Dacia ,Semi_detached,Furnished,2,5,8,40 mp,1986
"December 06, 2020",Actualizat în 29.10.2020,82.000,Iasi,Popas Pacurari ,Detached,Unfurnished,3,2,5,94 mp,2018
"December 06, 2020",Actualizat ieri,107.155,Iasi,Central ,Non_detached,Unfurnished,3,3,8,73.9 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 22.09.2020,98.900,Iasi,Gara ,Detached,Unfurnished,3,8,8,82 mp,1990
"December 06, 2020",Actualizat în 25.11.2020,77.900,Iasi,Central ,Detached,N/A,2,2,4,56 mp,1986
"December 06, 2020",Actualizat în 03.12.2020,103.056,Iasi,Copou ,Detached,Unfurnished,3,2,11,90.4 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,99.000,Iasi,Copou ,Detached,N/A,2,2,7,64 mp,2018
"December 06, 2020",Actualizat în 18.06.2020,72.000,Iasi,Pacurari ,Detached,Furnished,2,4,8,60 mp,1985
"December 06, 2020",Actualizat în 12.11.2020,57.900,Iasi,Dacia ,Detached,Furnished,2,1,4,54 mp,1981
"December 06, 2020",Actualizat în 03.11.2020,78.000,Iasi,Gara ,Detached,Furnished,2,2,4,55 mp,1980
"December 06, 2020",Actualizat în 24.11.2020,112.500,Iasi,Moara de Vânt ,Detached,Furnished,3,Etaj 4,N/A,66 mp,2018
"December 06, 2020",Actualizat în 30.10.2020,81.000,Iasi,Galata ,Detached,N/A,2,3,11,61 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,53.000,Iasi,Tatarasi ,Semi_detached,N/A,3,3,4,64 mp,1966
"December 06, 2020",Actualizat în 29.10.2020,59.950,Iasi,Pacurari ,Detached,N/A,2,2,9,52 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,96.900,Iasi,Centru Civic ,Detached,Furnished,3,Parter,4,70 mp,1981
"December 06, 2020",Actualizat ieri,47.800,Iasi,Pacurari ,Detached,Furnished,2,Parter,4,50 mp,2007
"December 06, 2020",Actualizat în 25.11.2020,99.000,Iasi,Copou ,Detached,Furnished,2,2,8,64 mp,2018
"December 06, 2020",Actualizat în 11.02.2020,70.000,Iasi,Podu Ros ,Semi_detached,Furnished,2,3,4,60 mp,1970
"December 06, 2020",Actualizat în 09.10.2020,79.500,Iasi,Metalurgie ,Detached,Furnished,4,4,4,80 mp,1984
"December 06, 2020",Actualizat în 29.10.2020,72.000,Iasi,Moara de Vânt ,Detached,Furnished,2,1,3,54 mp,2015
"December 06, 2020",Actualizat în 03.12.2020,56.600,Iasi,Bucium ,Detached,Unfurnished,2,2,9,63 mp,2020
"December 06, 2020",Actualizat în 21.11.2020,63.100,Iasi,Nicolina ,Detached,N/A,3,6,6,64 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 01.12.2020,34.800,Iasi,Podu Ros ,House,Furnished,2,2,4,30 mp,1970
"December 06, 2020",Actualizat în 19.11.2020,63.500,Iasi,Pacurari ,Detached,Unfurnished,3,2,3,70 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,70.000,Iasi,Arcu ,House,Furnished,2,4,4,57 mp,1990
"December 06, 2020",Actualizat ieri,72.500,Iasi,Moara de Vânt ,Detached,Furnished,2,1,4,54 mp,2016
"December 06, 2020",Actualizat în 03.12.2020,69.500,Iasi,Gara ,Detached,Unfurnished,2,4,4,63 mp,1987
"December 06, 2020",Actualizat în 03.12.2020,108.000,Iasi,Copou ,Semi_detached,N/A,2,1,5,54 mp,2020
"December 06, 2020",Actualizat ieri,85.000,Iasi,Gara ,Detached,Furnished,3,Parter,4,64 mp,1985
"December 06, 2020",Actualizat ieri,85.000,Iasi,Gara ,Detached,Furnished,2,3,7,54 mp,1985
"December 06, 2020",Actualizat în 26.11.2020,69.800,Iasi,Bucsinescu ,Detached,Furnished,2,2,5,58 mp,2013
"December 06, 2020",Actualizat în 17.11.2018,67.700,Iasi,Copou ,Semi_detached,N/A,2,Etaj 3,N/A,60 mp,2018
"December 06, 2020",Actualizat în 09.07.2020,58.500,Iasi,Baza 3 ,Semi_detached,N/A,2,4,6,49 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,110.000,Iasi,Central ,Detached,Furnished,3,1,9,72 mp,1976
"December 06, 2020",Actualizat în 21.11.2020,69.500,Iasi,Pacurari ,Detached,N/A,3,1,5,77 mp,2016
"December 06, 2020",Actualizat în 18.11.2020,36.500,Iasi,Bucium ,Semi_detached,Unfurnished,1,1,4,36 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,94.900,Iasi,Tatarasi ,Detached,Unfurnished,3,2,10,77.55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 12.11.2020,47.000,Iasi,Nicolina ,Detached,Furnished,2,Etaj 5,N/A,51 mp,2014
"December 06, 2020",Actualizat ieri,51.500,Iasi,Pacurari ,Detached,Unfurnished,2,Parter,4,51 mp,2019
"December 06, 2020",Actualizat în 04.11.2020,47.000,Iasi,Podu Ros ,Semi_detached,N/A,3,4,4,56 mp,N/A
"December 06, 2020",Actualizat în 23.10.2020,74.000,Iasi,Podu Ros ,Detached,N/A,3,6,10,67 mp,1972
"December 06, 2020",Actualizat în 03.09.2020,109.000,Iasi,Tatarasi ,Detached,N/A,3,8,9,103 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,51.500,Iasi,Baza 3 ,Semi_detached,Furnished,3,Parter,4,60 mp,N/A
"December 06, 2020",Actualizat în 21.11.2020,75.000,Iasi,Tatarasi ,Semi_detached,Furnished,2,Parter,2,60 mp,2015
"December 06, 2020",Actualizat în 03.12.2020,96.590,Iasi,Tatarasi ,Detached,Unfurnished,3,3,10,77.4 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 18.11.2020,58.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,2,8,50 mp,2010
