productId,size,locationId,productType,furnishType,floorNumber,numberOfFloors,yearOfConstruction,numberOfRooms
40c9301e-bdf7-43b5-9d36-4b2bc5e44d66,57,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,UNFURNISHED,5,5,1985,2
ec6e5029-aa02-4c75-82e9-0d99626f1dcf,202,10f71cb7-a855-40dd-97c3-4a211aaa41d9,DETACHED,UNFURNISHED,6,6,2016,3
15750bf9-07fc-498f-8220-bed780749014,39.53,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,FURNISHED,4,4,2021,2
06421e9d-3998-4051-97b7-10c462f5c0a0,36,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,10,10,2020,1
c60295c3-b6a7-4ff7-93fb-3a5da6f5a9b7,67,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,3
a2df1d1c-43d4-455c-b8ba-b49cd188fe40,36,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,8,8,2018,1
a9f75c19-c9bf-4ec5-b68c-63b6af77e19e,65,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,4,4,2019,2
2fb1c793-c7a2-4af8-a6cc-3287bf4789c7,51,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,UNFURNISHED,11,11,2010,2
ddb925ce-0778-4da1-8278-86d6ecd750d3,54,64b99b16-d8db-403f-9076-7bff8e170bae,SEMI_DETACHED,UNFURNISHED,13,13,2017,2
ce8e74f6-19b4-4f98-8904-1e80f463a7d1,85,933e1840-0fd0-4fc7-83c4-6af598cada87,SEMI_DETACHED,UNFURNISHED,9,9,1992,3
5a6ba966-d268-416d-8633-f8279fd01c3f,50.5,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,5,5,2020,2
8904a465-126a-4f45-9e42-26d8e9742573,35,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,15,15,2020,1
6523105b-a8ca-4c47-83d8-8e1051c3a376,42,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,UNFURNISHED,8,8,2020,1
0348a5fd-a5da-42dd-8763-49ab3770cdb7,51,b1af0bb2-7e73-424c-b317-12b2ef0923a2,NULL,UNFURNISHED,3,3,2020,2
f60dbe81-ee07-42dd-98e4-19292d3a9800,62,6700a669-98fa-41cb-8ff3-685b68e199ee,DETACHED,FURNISHED,11,11,NULL,2
21b01ca5-d253-4873-b49d-45ef5b537e23,53.2,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,4,4,2020,2
f9ae8500-2ba9-46cb-b74d-4e34cad2a991,39,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,UNFURNISHED,13,13,2021,1
75f7a49b-ea8e-4bce-b69a-34690d02da87,68,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,3,3,1960,2
a75dadb6-0190-4381-be22-6483e8619a2c,127,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,12,12,2019,4
de2988d8-9450-4b2f-9e4d-aa8094bed590,22,1e0aab60-b7ef-429d-b553-461311ee40a1,SEMI_DETACHED,UNFURNISHED,4,4,2010,1
14900e75-88e1-4c8f-937d-6f71a0bc4048,78,2376421b-0d80-458b-a666-fc83c56c9066,NULL,FURNISHED,4,4,2019,2
2d5f00d6-25dd-459e-adeb-ee2966f903ce,64,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,UNFURNISHED,3,3,2010,2
869f7e60-5e15-438e-b4f9-931ef3721d55,63.08,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,11,11,2021,2
bc8aba99-f2f5-4ae8-9da2-3f4ebab466c2,40,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,UNFURNISHED,4,4,1975,2
883f285a-a572-46f3-a671-f6fc19607bc1,37,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,FURNISHED,4,4,2019,1
9b52ae3b-a983-4e9d-ab22-e438ca4cded5,62,56bad621-fc55-40bb-89f9-f3bc1dd14abe,NULL,UNFURNISHED,2,2,2019,2
dc25dc4a-be8b-4077-b3bb-74b2193535af,64.5,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,NULL,NULL,2021,2
54eb4533-eeb9-437e-9cf9-f33ce60f692a,57,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,11,11,2020,2
59a95865-6714-4032-8188-1b4a244129f3,45,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,UNFURNISHED,4,4,1975,2
16cb65b1-1b25-4f50-85d7-37850d39ee26,118,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,UNFURNISHED,NULL,NULL,2020,4
486e1183-f663-404f-acfe-461585df20ca,143,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,5
f30c34ad-552e-4513-9c08-183f5d866671,92,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,4
4c7d4a09-21b3-41d6-adb8-a0ac5b6674ee,250,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2008,6
e3d46659-66e9-4496-a3ea-f9f8e8f58a50,120,491c44af-ef28-4a59-88c3-28793f0067d2,HOUSE,NULL,NULL,NULL,2020,4
5b5c926c-a705-4aed-a674-74be31ffa497,85,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,UNFURNISHED,NULL,NULL,2020,3
4c3876a9-86bd-4980-bca5-d80209f9981c,125,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,UNFURNISHED,NULL,NULL,2020,4
2e281081-6880-4747-a0cc-56f6eeb387d7,105,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,4
12b60c1f-b7ed-40c6-bdfa-498ed9e8739a,122,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2019,5
9f93f9ba-ed81-4bfc-9148-3ce0e1a1664b,110,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,FURNISHED,NULL,NULL,2012,4
7758f66c-613e-4870-b153-78262e222d3e,155,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2021,5
5ea467e9-2b8e-4d3c-b165-2578a06c85ab,110,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2020,4
5690741b-15ca-4331-8fa6-5c296123ce70,104,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,4
c720830f-73c5-4e73-b50f-de8bc6892968,156,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,4
f28c1190-45b9-4f91-9363-e3f6f35eef23,150,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,3
4b1431e1-3580-40b2-b211-8c663b0352d1,85,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,3
3b25c7e0-6cfb-4dc9-bb86-dbddecfe2d3c,120,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,5
5b754307-ebf8-404e-8fda-fbb64a9d9d53,129,4ba56058-fafc-4b77-a9b5-eea42f8fc26c,HOUSE,FURNISHED,NULL,NULL,2013,3
42a56354-7760-4d86-ac4c-a048cc9b6ba6,320,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2015,7
b2aa6aef-15d7-498c-938c-13c1006d0a85,200,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2020,5
de6a3a89-6a37-42ea-b31d-459512f39ff6,120,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2019,4
5b48731d-12bc-464e-948e-91a6ba2a10eb,210,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,FURNISHED,NULL,NULL,2008,5
fa68c4c5-66cd-44e7-bb8e-7a8cb7c60ded,120,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2019,4
78d56364-0643-45c7-a95f-5fb05df966a6,100,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2021,4
b9958fcd-f1b3-49af-a54f-a0bc645a2875,80,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
04075e2c-e622-41e6-913c-4d6a999e651e,365,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2006,5
59f19575-0825-4e11-b0db-55525aa5fe1f,142,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2019,4
61e75d89-6706-4e69-bc3c-b0e4ecf99181,158.4,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,1960,4
afa415a8-035c-4d53-a7e3-3b60d09c9889,230,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2006,6
ff1247b9-7b4e-4f38-a05a-9a752cb8b617,109,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,FURNISHED,NULL,NULL,2018,3
de83d58c-7be7-4b9d-b6dc-a6744e9ecb90,130,f41a1d74-857f-427d-9925-f7b34caa0f83,HOUSE,NULL,NULL,NULL,2021,4
b5c0be23-c3a1-4293-9be7-4ade36b9d4ba,335,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2010,7
0376b5ef-5b27-49f6-85c5-49955b3db390,118.4,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,FURNISHED,NULL,NULL,2020,4
c9dc3c99-eb6f-4d4b-abd4-d10cac55201e,110,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,4
bbdf96f1-91c5-4e71-8cb6-48153bd1e3bd,140,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2001,4
0e3daa83-0b9c-4898-bd2d-f789cf73c289,70,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
11021a7e-b9db-4567-8147-09d47cd14712,78,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2020,3
3a48ffdf-3ffc-4809-a575-73a9477434db,415,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,FURNISHED,NULL,NULL,2015,7
69602989-9e1c-40e7-ba41-08d3f49a5fcf,400,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2020,8
c3499db0-cb18-46ff-92d4-965c5b0676da,140,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,UNFURNISHED,NULL,NULL,2022,3
df2393b2-e286-473e-845c-67bcaa1e1deb,700,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,HOUSE,UNFURNISHED,NULL,NULL,1930,14
0dfe3009-543f-4652-8294-5998d528fc7f,65,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,FURNISHED,NULL,NULL,1975,3
ae4e2a8c-5bea-4a7d-a53e-c00a9bd92341,160,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,HOUSE,NULL,NULL,NULL,2005,5
e2ba824c-a255-44a4-8e84-593160e6001c,90,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,UNFURNISHED,NULL,NULL,2020,3
7e5fd407-5028-4493-80a5-f6ee9b276141,100,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2020,4
ffedc6a2-a758-41ab-8845-6a38f94b3239,126,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2018,4
5fbe5e5d-a576-4715-9264-46b022ec3b4a,60,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2020,3
ec92ef0e-7e78-4ce3-8369-4307d7936f72,120,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2020,3
9b56c716-3b61-488e-bccf-032fd6a4ff92,111,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2018,4
ed3803ec-245c-4a1e-a70c-94d7d36b7e75,130,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2016,4
d31a13a4-8145-40f6-bd40-1f51405cf175,64,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,UNFURNISHED,NULL,NULL,1938,1
d2339c4d-b969-4558-bbdc-3176c253ff0c,100,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,UNFURNISHED,NULL,NULL,2019,4
11f167db-caea-4ad8-8730-db96306fe6f7,95,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2019,4
4852f5fe-7fab-47de-b3cc-0d5306537f6d,260,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2009,6
3506f5d2-bb09-41cf-9b03-e28f251732a6,140,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,1941,4
7399aa10-67e0-4b79-9005-0e22390d6abc,180,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2020,5
c7436a52-36dd-485b-a83f-f449d42d40fa,82,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
7981d810-cfd0-4877-b0f6-fa2602578b1d,142,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2015,4
29969e5c-cb01-4440-887b-964d627f5f22,116,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2019,4
da9c1db5-9d12-4a07-87ba-d78280eadb89,115.57,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,NULL,N/A
cba32199-3f12-4326-8367-b4cf05b787e3,80,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2019,3
6252a0a5-f85b-4514-a6e8-af2681084bae,270,cc33fe64-3a31-481b-8f06-8cedca2d2617,HOUSE,FURNISHED,NULL,NULL,2017,8
d479d2bb-6739-4e0e-95b6-a8048fc993a8,130,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2007,4
3166ecb7-2d9a-4ade-afc5-d9faeb086cf8,150,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,4
84baeaac-58cd-4132-a11d-538698eaef4b,119,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,UNFURNISHED,NULL,NULL,2020,4
1566e415-12d3-47e0-845b-3ef022043f24,105,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2021,4
4c7ca5c5-edae-44e8-8b63-a362de47650e,134,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,FURNISHED,NULL,NULL,2014,5
0ed85b47-e83a-4e5c-b510-9f9406d60bab,80,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,FURNISHED,NULL,NULL,1980,2
40dc09c1-9711-4985-963e-2f396c3efa94,90,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2018,3
05716470-d9a6-4392-bf99-66a520577405,75,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
0629b86e-0eee-461e-a17c-931a80fbc544,90,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,FURNISHED,NULL,NULL,2019,3
2b8dbbac-e463-4952-ada0-ebdd25b14364,106,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2020,3
8a5516df-6bf4-41d7-86ad-4139594c2c54,85,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2016,3
a0f036c2-6049-43e3-ad60-5d5067781f14,230,bd3941ec-ecc6-41da-9de1-d5f6ad9b3079,HOUSE,UNFURNISHED,NULL,NULL,1932,7
85e6c3e9-83b0-457b-b2fd-1ee83ccb2bd8,193,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,NULL,NULL,NULL,2018,7
02c2a6dc-9eef-49d5-9941-769d8128cba2,207.22,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2006,5
3ab03275-07ff-4120-89b7-d22a6224d210,220,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,NULL,NULL,NULL,2010,4
62a6fd08-3419-48df-a281-b99daf7f8b20,95,5df4cffb-6db3-4766-8cdd-1b2d2a8d90fd,HOUSE,NULL,NULL,NULL,2020,4
72ddffba-fded-48a6-9f8b-d0b500baf06a,96,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
4f89ed57-6056-48f5-b9c8-47ac1243a8d4,115,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
3e514ec3-0370-410b-b176-1f1ac46aa48e,120,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,UNFURNISHED,NULL,NULL,2018,4
a36b6c6a-33f6-41df-bf5e-0a2fd4d36a04,100,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
9cc703fc-bb18-48eb-8343-08a540c2a15a,180,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2008,5
64019d2e-ef7a-4815-9d56-c3927ac3c1d2,94,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,FURNISHED,NULL,NULL,2012,4
4a0ad0bf-ddcd-4e2e-a4c1-edf032de1e64,100,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,UNFURNISHED,NULL,NULL,2020,3
601778dd-189d-4aa0-a0ce-ab9fd1c27e30,100,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2019,4
e5bf986d-c653-4404-9007-73cb67f94d36,116,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
426ac520-f027-43f5-8b78-48f99237d4c2,887,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,NULL,NULL,NULL,2006,14
838bdb57-e95a-4276-a61d-cf190bc9c103,95,a050dc4b-3783-40d4-9458-50644f3de831,HOUSE,FURNISHED,NULL,NULL,1996,7
c647fc4f-ece0-4d95-859b-80198a136257,140,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,5
930e0141-a1a6-4181-a2d8-3c7fe9b90aeb,130,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,3
6bc02345-140d-404c-9fb2-71c05a848bd6,350,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,FURNISHED,NULL,NULL,2008,5
c4e6cd6a-534b-408b-b4f6-72ed797b16da,135,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,4
ee2e1974-219d-4f84-98ac-0cad03a6439a,233,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2006,5
0413b059-4a1c-4d64-a092-420076c8679a,140,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2010,3
0130dd47-1fd9-47e4-8dde-9cae126f0871,118,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2019,4
bf5e33ff-47b5-442b-a0cc-6a3b47853cc7,102,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2019,3
a85a4890-ef97-4db8-a08d-08734f41b5e6,420,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2008,7
81bf7591-f21f-4e68-b3a8-950936df81f5,120,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,NULL,NULL,NULL,2019,5
7d7f095d-0e6a-413e-9b6e-34861a378329,109,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,FURNISHED,NULL,NULL,2017,3
e208d210-e454-4a1c-8c26-eb2616c0536d,108,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,UNFURNISHED,NULL,NULL,2020,4
ae80c8a5-5d08-4c1e-aea5-fb6283329e46,90,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,3
5e55986a-fcac-4b96-a5b4-0199fc8868ab,130,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,HOUSE,NULL,NULL,NULL,2020,4
1da81f41-a2ca-48a8-b506-b69c7fe30a90,130,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,UNFURNISHED,NULL,NULL,2020,5
4b38e124-42a8-4fe2-a3de-351d5bc83518,109,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2021,4
908e664f-4f88-44bc-be42-788ccf0602a1,105,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2019,4
307e0db1-c0e5-4a00-a39e-17966bef7e9e,125,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,4
0c7d3a7b-8422-4878-ad27-a601a404c30c,151.45,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,5
c5185be0-4ba3-49c9-bd4b-bb9dd22b827c,115,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2019,3
437fe0d9-1686-4265-8e4a-7e774c3477d8,107,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
0c586dee-eb80-4e21-ba19-1659cd85fd02,193,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2012,6
584cea0a-a835-4038-9e94-3125989d7bb3,108,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,4
08fb6239-c4ee-43ea-a837-58b88747d693,370,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,FURNISHED,NULL,NULL,2019,6
9b04b296-b526-4363-89e1-c62ff346286c,90,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2020,3
dd884250-d711-4836-94c4-80c258faf07a,114,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,NULL,NULL,NULL,2020,4
7cc40163-3f05-43fc-a6f2-5c767ca6ca85,240,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2016,5
d8c8e903-606c-425c-982b-c244d56ae1d3,202,a670cbc0-d009-441b-afb9-83dc8145e554,HOUSE,NULL,NULL,NULL,2019,5
4350d936-b816-487f-9e17-c6ccec57c0cc,106,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
78b233d5-a8c7-4d70-ad51-37e8ed764361,126,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,3
38e32c84-3950-4242-8e59-2f316c944bb7,107,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,UNFURNISHED,NULL,NULL,2020,4
ea6cc618-84ae-416e-a8c1-e067ff70047d,135,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2020,5
8c10d20c-28e1-4598-a554-0e42efac1e38,190,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2014,6
5d6085ba-1514-4391-a0bf-80e8b487c43f,118,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,NULL,NULL,NULL,2020,4
bd51ea15-e21f-4037-83f5-b92ced3d3e83,116,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,NULL,NULL,NULL,2020,5
61feb4c7-1770-4a99-ad7c-3608d086a367,300,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,HOUSE,FURNISHED,NULL,NULL,2004,6
bc2c21f6-e69e-4b9d-9f36-a1f045b720ea,242,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2018,6
0205664b-382f-45ee-bb46-914e0d8c05ad,85,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,4
393af4c7-85ba-4fbe-b115-792bf25424eb,76,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,UNFURNISHED,NULL,NULL,2020,3
0c4ec19f-d559-4a29-ba5b-02bc2fbb2f56,77,850b22d0-128a-46a0-b91b-62e7b9f96d32,HOUSE,UNFURNISHED,NULL,NULL,2020,3
5459d988-5f69-4a9c-b528-eb3d892d7a30,160,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,NULL,NULL,NULL,2020,5
dafcdfbc-79e5-4377-9c30-d2215d467cf6,95,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,NULL,NULL,NULL,2019,3
0a1edb25-cc16-4a44-8bbc-685e5caa1234,122,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,UNFURNISHED,NULL,NULL,2019,5
a4fb35d1-56c5-428e-bf1f-71fdc5a0515e,160,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,NULL,4
5dba6740-bcd9-4fe1-bd50-7a1f553e5d6b,65,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,HOUSE,NULL,NULL,NULL,2010,3
9ab1c08e-5ce5-4a2b-a12f-c268db144156,170,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,UNFURNISHED,NULL,NULL,2019,4
15209a59-0c25-4d20-ba61-e415b200f7d5,75,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2017,3
5f0acd03-81a3-4c9c-8708-db3099f0210e,80,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,UNFURNISHED,NULL,NULL,2019,3
88b38894-ccc9-4420-89fc-248d8d0fd886,140,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2013,4
3225383a-50f8-41e5-9788-8af9b0e5e3c5,265,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,FURNISHED,NULL,NULL,1939,6
34302ea1-16f1-41e6-a8ba-ea196bc7e897,120,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2020,4
4f15e631-f09d-440c-8827-70f2c34d2480,87,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2017,3
0ef356d8-02f6-4b1b-adb4-0b0e61a3c67d,83,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2017,3
66497702-042e-4db0-894b-5d90fa87525d,80,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2010,5
